,returns
2018-10-22,0.017592393
2018-10-23,-0.017358338
2018-10-24,-0.047635704
2018-10-25,0.0354742
2018-10-26,0.007044838
2018-10-29,0.00440526
2018-10-30,0.04390584
2018-10-31,-0.0074833557
2018-11-01,0.029816493
2018-11-02,-0.012394394
2018-11-05,0.011596078
2018-11-06,-0.0020716903
2018-11-07,0.021075327
2018-11-08,0.010528288
2018-11-09,-0.015627315
2018-11-12,-0.028839093
2018-11-13,0.01225405
2018-11-14,-0.0014014528
2018-11-15,0.024536632
2018-11-16,0.009860372
2018-11-19,-0.019371387
2018-11-20,-0.009635283
2018-11-21,0.0003722557
2018-11-23,-0.005358383
2018-11-26,0.01917067
2018-11-27,0.003251995
2018-11-28,0.023778139
2018-11-29,-0.019349257
2018-11-30,0.030205347
2018-12-03,0.015495574
2018-12-04,-0.050214365
2018-12-06,0.0039757392
2018-12-07,-0.037566185
2018-12-10,0.015734747
2018-12-11,0.012529732
2018-12-12,0.013272262
2018-12-13,0.004919732
2018-12-14,-0.013301715
2018-12-17,-0.018619265
2018-12-18,0.011939131
2018-12-19,-0.04012343
2018-12-20,-0.0033503063
2018-12-21,-0.016544234
2018-12-24,-0.026367392
2018-12-26,0.058081664
2018-12-27,0.0062129046
2018-12-28,0.001964
2018-12-31,0.009604244
2019-01-02,-0.00015611388
2019-01-03,-0.05750363
2019-01-04,0.046587497
2019-01-07,0.0056501846
2019-01-08,0.017209688
2019-01-09,0.009801781
2019-01-10,0.012376092
2019-01-11,0.007776777
2019-01-14,-0.017339576
2019-01-15,0.0093041565
2019-01-16,-0.0054826867
2019-01-17,0.0072717713
2019-01-18,0.012434103
2019-01-22,-0.020771533
2019-01-23,-0.0013206524
2019-01-24,0.032480523
2019-01-25,-0.018020505
2019-01-28,-0.008204953
2019-01-29,0.027104497
2019-01-30,0.011702292
2019-01-31,0.007828599
2019-02-01,0.014912291
2019-02-04,0.012025677
2019-02-05,0.009353673
2019-02-06,0.0077083167
2019-02-07,-0.015447259
2019-02-08,0.012958078
2019-02-11,-0.011275469
2019-02-12,0.030596495
2019-02-13,0.007139893
2019-02-14,-0.0025668188
2019-02-15,0.017939718
2019-02-19,-0.0037034699
2019-02-20,0.01570732
2019-02-21,-0.005482172
2019-02-22,0.012086483
2019-02-25,0.010800441
2019-02-26,-0.00063993863
2019-02-27,-0.0035417646
2019-02-28,-0.0026866822
2019-03-01,0.0037988985
2019-03-04,0.004147999
2019-03-05,-0.0041291257
2019-03-06,-0.0142217595
2019-03-07,-0.009446955
2019-03-08,-0.0018339953
2019-03-11,0.011071018
2019-03-12,0.0007884732
2019-03-13,0.011951731
