,returns
2018-11-30,0.015716314
2018-12-03,0.029872835
2018-12-04,-0.025689967
2018-12-06,-0.013815984
2018-12-07,-0.025624588
2018-12-10,-0.0030091899
2018-12-11,0.0077339327
2018-12-12,0.011735834
2018-12-13,-0.013088668
2018-12-14,-0.0078185825
2018-12-17,-0.03004089
2018-12-18,0.010598867
2018-12-19,-0.01289016
2018-12-20,-0.016673366
2018-12-21,0.01581539
2018-12-24,-0.045154706
2018-12-26,0.0595291
2018-12-27,0.007933496
2018-12-28,-0.0036076594
2018-12-31,0.007497469
2019-01-02,0.001794434
2019-01-03,-0.016627649
2019-01-04,0.035230413
2019-01-07,0.013117252
2019-01-08,0.009242802
2019-01-09,0.0023619165
2019-01-10,-0.0010539158
2019-01-11,-0.00014039106
2019-01-14,0.00012124062
2019-01-15,0.017133404
2019-01-16,-0.0032968326
2019-01-17,0.015498435
2019-01-18,0.016112171
2019-01-22,-0.0030490248
2019-01-23,0.001852909
2019-01-24,0.0071490793
2019-01-25,0.007312157
2019-01-28,-0.0026583818
2019-01-29,0.0019466489
2019-01-30,0.014742631
2019-01-31,0.0012265786
2019-02-01,0.0027355992
2019-02-04,0.007123242
2019-02-05,0.0060280436
2019-02-06,-0.0013631923
2019-02-07,-0.009669399
2019-02-08,0.0060807206
2019-02-11,0.010962963
2019-02-12,0.0049517546
2019-02-13,0.006226545
2019-02-14,-0.003867338
2019-02-15,0.005266863
2019-02-19,-0.0027762612
2019-02-20,-0.00720623
2019-02-21,-0.0031718381
2019-02-22,0.0059192926
2019-02-25,0.0038144626
2019-02-26,0.0034191008
2019-02-27,0.0010402813
2019-02-28,0.0007451002
2019-03-01,0.008695012
2019-03-04,-0.013328409
2019-03-05,0.00040555035
2019-03-06,-0.0026912591
2019-03-07,0.0008976499
2019-03-08,-0.0030024922
2019-03-11,0.0049771927
2019-03-12,-0.0042772093
2019-03-13,0.0053024516
2019-03-14,0.0068625775
2019-03-15,-0.0027750032
2019-03-18,0.005251643
2019-03-19,0.0023091878
2019-03-20,-0.020786615
2019-03-21,0.022118282
2019-03-22,-0.034846164
2019-03-25,-0.0040011853
2019-03-26,0.007900124
2019-03-27,0.0024679503
2019-03-28,0.009880995
2019-03-29,0.014194693
2019-04-01,0.013120001
2019-04-02,-0.0039784103
2019-04-03,0.0006457031
2019-04-04,0.0020344798
2019-04-05,0.0016600692
2019-04-08,-0.011528732
2019-04-09,-0.00063638325
2019-04-10,0.009361248
2019-04-11,0.0011915774
2019-04-12,0.0100350715
2019-04-15,-0.0024842191
2019-04-16,0.005307351
2019-04-17,0.001440791
2019-04-18,-0.0020119343
2019-04-22,-0.0068945633
2019-04-23,0.009560593
2019-04-24,0.0053454554
2019-04-25,-0.00097064243
2019-04-26,0.002962497
2019-04-29,0.0024322246
2019-04-30,0.0032936265
2019-05-01,-0.010679847
2019-05-02,-0.0071549206
2019-05-03,0.004233286
2019-05-06,-0.0061278353
2019-05-07,-0.017437678
2019-05-08,0.0018072848
2019-05-09,0.0030341214
2019-05-10,0.007714221
2019-05-13,-0.024284087
2019-05-14,0.01289346
2019-05-15,0.00672761
2019-05-16,0.00501405
2019-05-17,-0.0024972577
2019-05-20,-0.012983585
2019-05-21,0.014911532
2019-05-22,-0.0058380705
2019-05-23,-0.020663407
2019-05-24,-0.0027283998
2019-05-28,-0.018388439
2019-05-29,-0.010219653
2019-05-30,0.00029189477
2019-05-31,-0.026940608
2019-06-03,0.0006055713
2019-06-04,0.03573872
2019-06-05,0.012226309
2019-06-06,0.0018638386
2019-06-07,0.010883959
2019-06-10,0.0034864205
2019-06-11,0.0027282464
2019-06-12,0.0005199223
2019-06-13,0.023753097
2019-06-14,-0.008382261
2019-06-17,-0.012543894
2019-06-18,0.013373793
2019-06-19,-0.0050920504
2019-06-20,0.011938975
2019-06-21,-0.003070216
2019-06-24,-0.0033594896
2019-06-25,-0.009629684
2019-06-26,-0.003255402
2019-06-27,0.0042220852
2019-06-28,0.0017116924
2019-07-01,0.01586681
2019-07-02,-0.0021795933
2019-07-03,0.010270035
2019-07-05,0.002336827
2019-07-08,0.007914192
2019-07-09,-0.0061391476
2019-07-10,0.001090887
2019-07-11,0.0021029597
2019-07-12,0.010734498
2019-07-15,-0.0024310565
2019-07-16,0.009317042
2019-07-17,-0.016196903
2019-07-18,0.0017546423
2019-07-19,-0.008737738
2019-07-22,0.006647242
2019-07-23,0.019991592
2019-07-24,0.008191128
2019-07-25,0.0042920895
2019-07-26,-0.018786741
2019-07-29,-0.0049178465
2019-07-30,-0.0061413306
2019-07-31,-0.017929832
2019-08-01,-0.016787028
2019-08-02,-0.010728777
2019-08-05,-0.031548474
2019-08-06,0.01814689
2019-08-07,0.0019334713
2019-08-08,0.014897041
2019-08-09,-0.004850606
2019-08-12,-0.0072247605
2019-08-13,0.004763466
2019-08-14,-0.024938686
2019-08-15,-0.011954125
2019-08-16,0.025588984
2019-08-19,0.014422773
2019-08-20,-0.008987169
2019-08-21,0.015119376
2019-08-22,0.009535273
2019-08-23,-0.019573886
2019-08-26,0.00847322
2019-08-27,-0.0029034636
2019-08-28,0.012719594
2019-08-29,0.020966303
2019-08-30,-0.0019467287
2019-09-03,-0.011528788
2019-09-04,0.016090004
2019-09-05,0.012425213
2019-09-06,-0.006035475
2019-09-09,0.0153589435
2019-09-10,0.0017670833
2019-09-11,0.01409464
2019-09-12,-0.009109478
2019-09-13,0.0035972516
2019-09-16,-0.003771393
2019-09-17,-0.0011597527
2019-09-18,0.003102344
2019-09-19,-0.00395465
2019-09-20,-0.0068277656
2019-09-23,0.006695104
2019-09-24,-0.0040261587
