,returns
2018-12-03,-0.0006503677
2018-12-04,-0.04054445
2018-12-06,-0.027254533
2018-12-07,-0.01753213
2018-12-10,-0.0030811043
2018-12-11,0.010174391
2018-12-12,0.009742894
2018-12-13,-0.023151536
2018-12-14,-0.036061604
2018-12-17,0.0037742467
2018-12-18,-0.014248252
2018-12-19,-0.027280634
2018-12-20,-0.019163921
2018-12-21,-0.021184742
2018-12-24,-0.019540256
2018-12-26,0.033927873
2018-12-27,-0.011064419
2018-12-28,0.006647093
2018-12-31,-0.0077774297
2019-01-02,0.01882489
2019-01-03,-0.009332862
2019-01-04,0.031372357
2019-01-07,0.008483852
2019-01-08,0.0005634952
2019-01-09,0.024324156
2019-01-10,0.017861169
2019-01-11,0.0048709614
2019-01-14,9.997946e-05
2019-01-15,0.00923752
2019-01-16,0.008044985
2019-01-17,0.0034956029
2019-01-18,0.012482451
2019-01-22,-0.010593239
2019-01-23,-0.0027880003
2019-01-24,-0.004709996
2019-01-25,0.015403751
2019-01-28,0.00422547
2019-01-29,-0.0012859426
2019-01-30,0.008560247
2019-01-31,-0.0059116026
2019-02-01,0.002541141
2019-02-04,0.012571849
2019-02-05,0.012352632
2019-02-06,0.0015593385
2019-02-07,0.0016710141
2019-02-08,-0.024415102
2019-02-11,0.014029702
2019-02-12,0.01135119
2019-02-13,0.0082179345
2019-02-14,0.008481694
2019-02-15,0.0011964294
2019-02-19,0.016294807
2019-02-20,-0.017864441
2019-02-21,-0.022880673
2019-02-22,0.011947752
2019-02-25,-0.0016213102
2019-02-26,-0.012452659
2019-02-27,0.0073628174
2019-02-28,0.0049240952
2019-03-01,0.018005608
2019-03-04,-0.007281392
2019-03-05,-0.0126517825
2019-03-06,-0.026622146
2019-03-07,-0.008929834
2019-03-08,-0.0020631587
2019-03-11,0.024664814
2019-03-12,-0.004943136
2019-03-13,0.013703954
2019-03-14,-0.005981413
2019-03-15,-0.008703848
2019-03-18,0.013374049
2019-03-19,-0.029601797
2019-03-20,-0.022165377
2019-03-21,-0.0024144454
2019-03-22,-0.028544322
2019-03-25,0.0014301697
2019-03-26,0.022141438
2019-03-27,-0.0035925114
2019-03-28,0.019127846
2019-03-29,6.365182e-05
2019-04-01,0.023521619
2019-04-02,-0.008786161
2019-04-03,0.0008636766
2019-04-04,0.012576617
2019-04-05,0.0058345804
2019-04-08,0.00256358
2019-04-09,-0.012039233
2019-04-10,0.003206857
2019-04-11,0.004028719
2019-04-12,0.012033609
2019-04-15,-0.016478289
2019-04-16,0.015412385
2019-04-17,-0.0028927934
2019-04-18,0.0029938272
2019-04-22,-0.008787197
2019-04-23,0.01779387
2019-04-24,0.0003265692
2019-04-25,-0.016544389
2019-04-26,0.018944047
2019-04-29,-0.0057046358
2019-04-30,-0.01591335
2019-05-01,-0.018042408
2019-05-02,0.0141807515
2019-05-03,0.014202295
2019-05-06,0.00030114723
2019-05-07,-0.0137112485
2019-05-08,-0.012972594
2019-05-09,-0.0020180605
2019-05-10,-0.0012514875
2019-05-13,-0.037095137
2019-05-14,0.012185491
2019-05-15,0.0005772207
2019-05-16,0.016300175
2019-05-17,-0.0036868993
2019-05-20,0.005861994
2019-05-21,0.004783821
2019-05-22,-0.006649853
2019-05-23,-0.032236136
2019-05-24,0.006772068
2019-05-28,-0.012746698
2019-05-29,-0.008412412
2019-05-30,-0.009335648
2019-05-31,-0.01875174
2019-06-03,0.012753907
2019-06-04,0.030961223
2019-06-05,-0.0037669153
2019-06-06,-0.005865573
2019-06-07,-0.00397364
2019-06-10,0.011511036
2019-06-11,-0.004631638
2019-06-12,0.0062640547
2019-06-13,0.010222546
2019-06-14,0.0026566933
2019-06-17,-0.006216841
2019-06-18,0.017971065
2019-06-19,-0.0033641208
2019-06-20,0.0027728819
2019-06-21,0.006103546
2019-06-24,-0.017709913
2019-06-25,0.01375251
2019-06-26,0.018996906
2019-06-27,-0.004943614
2019-06-28,-0.007445999
2019-07-01,-0.009288499
2019-07-02,-0.012670714
2019-07-03,0.010328919
2019-07-05,0.0073227626
2019-07-08,-0.0028105401
2019-07-09,-0.009969753
2019-07-10,-0.020247197
2019-07-11,-0.00043935538
2019-07-12,0.020316584
2019-07-15,-0.0003945846
2019-07-16,0.01145035
2019-07-17,-0.0139611345
2019-07-18,6.623269e-05
2019-07-19,0.004740638
2019-07-22,-0.009947427
2019-07-23,0.0040153386
2019-07-24,0.01776391
2019-07-25,-0.014859698
