,returns
2018-12-04,-0.008361936
2018-12-06,0.009173671
2018-12-07,0.004054812
2018-12-10,0.006100634
2018-12-11,0.0084009
2018-12-12,0.0067434837
2018-12-13,0.009162757
2018-12-14,-0.011076368
2018-12-17,-0.057945088
2018-12-18,0.12015511
2018-12-19,-0.051903144
2018-12-20,-0.014598526
2018-12-21,-0.06666669
2018-12-24,0.00396825
2018-12-26,0.08695653
2018-12-27,-0.05454549
2018-12-28,-0.038461503
2018-12-31,-0.0039999955
2019-01-02,0.08433736
2019-01-03,-2.7844838e-10
2019-01-04,-0.0259259
2019-01-07,0.07984783
2019-01-08,-0.0070422464
2019-01-09,0.32978725
2019-01-10,-0.007999992
2019-01-11,0.07526881
2019-01-14,-0.027499974
2019-01-15,0.023136225
2019-01-16,0.012562862
2019-01-17,-0.01736977
2019-01-18,-0.0025252497
2019-01-22,-2.438532e-10
2019-01-23,0.03291136
2019-01-24,0.017156905
2019-01-25,0.026506055
2019-01-28,-0.021126796
2019-01-29,-0.02158277
2019-01-30,0.029411737
2019-01-31,0.011904808
2019-02-01,0.025882384
2019-02-04,0.14220181
2019-02-05,0.02610444
2019-02-06,0.019569453
2019-02-07,-0.015355072
2019-02-08,-0.02339179
2019-02-11,-0.021956114
2019-02-12,0.06530606
2019-02-13,0.3908047
2019-02-14,0.020661104
2019-02-15,0.0836707
2019-02-19,0.059775904
2019-02-20,1.7572181e-10
2019-02-21,-0.015276159
2019-02-22,0.033412855
2019-02-25,-0.02886836
2019-02-26,0.01664689
2019-02-27,0.04327484
2019-02-28,0.030269003
2019-03-01,-0.0010880602
2019-03-04,-0.03159041
2019-03-05,0.05061865
2019-03-06,0.04817985
2019-03-07,-0.05720127
2019-03-08,0.008667485
2019-03-11,0.07733612
2019-03-12,0.005982096
2019-03-13,0.040634274
2019-03-14,0.049523853
2019-03-15,-0.009437341
2019-03-18,0.00095815305
2019-03-19,-0.0065848036
2019-03-20,0.0012501217
2019-03-21,0.016653508
2019-03-22,-0.018336516
2019-03-25,0.012559272
2019-03-26,0.015919903
2019-03-27,0.003707867
2019-03-28,0.0065741437
2019-03-29,0.030807715
2019-04-01,0.0058825705
2019-04-02,-0.004409326
2019-04-03,0.0076025478
2019-04-04,0.012132721
2019-04-05,0.005003663
2019-04-08,0.0015436013
2019-04-09,-0.004471438
2019-04-10,0.010855127
2019-04-11,0.00033713636
2019-04-12,0.005111958
2019-04-15,-0.00012289878
2019-04-16,0.0011642453
2019-04-17,-0.0020885735
2019-04-18,0.001741414
2019-04-22,-0.004019242
2019-04-23,0.014825664
2019-04-24,0.0021576222
2019-04-25,-0.006497902
2019-04-26,0.0184799
2019-04-29,-0.0041800975
2019-04-30,0.0003353923
2019-05-01,0.011386902
2019-05-02,-0.0021201908
2019-05-03,0.0062042978
2019-05-06,0.0064382236
2019-05-07,-0.008780349
2019-05-08,-0.0018651743
2019-05-09,0.0023270291
2019-05-10,0.0072452873
2019-05-13,-0.016171344
2019-05-14,0.0026032056
2019-05-15,-0.0015161091
2019-05-16,0.0036184127
2019-05-17,-0.0018348758
2019-05-20,-0.00014044525
2019-05-21,0.019326001
2019-05-22,0.0107402615
2019-05-23,-0.005860464
2019-05-24,0.0041567525
2019-05-28,0.015234264
2019-05-29,0.013096365
2019-05-30,0.020342184
2019-05-31,0.0017758154
2019-06-03,0.016231108
2019-06-04,0.015016041
2019-06-05,0.0066982554
2019-06-06,0.019413209
2019-06-07,-0.0017495272
2019-06-10,0.012651367
2019-06-11,-0.009955625
2019-06-12,0.011120408
2019-06-13,-0.0042001717
2019-06-14,0.0024168543
2019-06-17,-0.008779548
2019-06-18,-0.0026937341
2019-06-19,0.007814562
2019-06-20,0.005439898
2019-06-21,-0.0006903652
2019-06-24,-0.0019187434
2019-06-25,-0.0044051176
2019-06-26,-0.014823143
2019-06-27,0.009684807
2019-06-28,0.016433746
2019-07-01,-0.0033394948
2019-07-02,0.01563207
2019-07-03,0.007131502
2019-07-05,-0.0011018277
2019-07-08,0.0045443955
2019-07-09,-0.0015359968
2019-07-10,0.0038004639
2019-07-11,-0.007237816
2019-07-12,-0.002484159
2019-07-15,0.00011567061
2019-07-16,0.003109415
2019-07-17,0.0035351801
2019-07-18,0.009965845
2019-07-19,-0.015802404
2019-07-22,-0.00030768244
2019-07-23,0.004853752
2019-07-24,0.0007532155
2019-07-25,7.971656e-06
2019-07-26,0.0070800018
2019-07-29,0.0041417056
2019-07-30,0.0025684037
2019-07-31,0.000782088
2019-08-01,0.0063730646
2019-08-02,0.003912276
2019-08-05,-0.016531456
2019-08-06,0.01735291
2019-08-07,0.026664414
2019-08-08,0.025890613
2019-08-09,0.011584878
2019-08-12,0.0032537165
2019-08-13,0.0013318108
2019-08-14,0.0007193842
2019-08-15,0.028193388
2019-08-16,0.0069366973
2019-08-19,0.0025729449
2019-08-20,-0.00066078076
2019-08-21,0.0009176057
2019-08-22,0.007406914
2019-08-23,-0.0055120243
2019-08-26,0.008386433
2019-08-27,0.01187923
2019-08-28,0.0037759803
2019-08-29,0.00900499
2019-08-30,-0.00016673672
2019-09-03,0.012295574
2019-09-04,0.0055154823
2019-09-05,0.017062772
2019-09-06,-0.0032399222
2019-09-09,-0.001358801
2019-09-10,0.013143763
2019-09-11,0.012958544
2019-09-12,0.0046512056
2019-09-13,0.014150369
2019-09-16,-0.0056655696
2019-09-17,0.007965573
2019-09-18,0.00075750775
2019-09-19,-0.0008497896
2019-09-20,-0.0077435104
2019-09-23,0.009300031
2019-09-24,-0.0044790898
2019-09-25,0.008329265
2019-09-26,0.01298839
2019-09-27,-0.001819063
2019-09-30,0.011249632
2019-10-01,0.0035852476
2019-10-02,-0.025438897
2019-10-03,0.010363026
2019-10-04,0.010614548
2019-10-07,-0.0030770283
2019-10-08,-0.008809442
2019-10-09,0.012596286
2019-10-10,0.010683047
2019-10-11,0.014693338
2019-10-14,0.0048781186
2019-10-15,0.007003786
2019-10-16,-0.00050776475
2019-10-17,0.002433262
2019-10-18,0.0021973315
2019-10-21,0.012915043
2019-10-22,0.017676659
2019-10-23,0.00051536085
2019-10-24,0.008924764
2019-10-25,0.0057994095
2019-10-28,0.0072799465
2019-10-29,0.005445326
2019-10-30,0.0007855734
2019-10-31,-0.0072471797
2019-11-01,0.0208029
2019-11-04,0.011876617
2019-11-05,-0.0047360957
2019-11-06,0.00913813
2019-11-07,0.00060477294
2019-11-08,-0.0059117293
2019-11-11,0.003843112
2019-11-12,-0.0011564409
2019-11-13,0.006604652
2019-11-14,0.0037332417
2019-11-15,0.006188255
2019-11-18,0.0028554646
2019-11-19,-0.004170086
2019-11-20,-0.00061504333
2019-11-21,-0.0025068219
2019-11-22,0.0027824608
2019-11-25,0.0056766667
